game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:58,5,5,5,0,Olympic (Women) - Canada,Jennifer Wakefield,Shot,169,81,Wristshot,Missed,t,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:55,5,5,5,0,Olympic (Women) - Canada,Haley Irwin,Puck Recovery,132,3,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:55,5,5,5,0,Olympic (Women) - Canada,Haley Irwin,Incomplete Play,132,3,Direct,,,,Blayre Turnbull,183.0,4.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:50,5,5,5,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,186,76,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:41,5,5,5,0,Olympic (Women) - Canada,Jennifer Wakefield,Puck Recovery,196,66,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:40,5,5,5,0,Olympic (Women) - Canada,Jennifer Wakefield,Play,196,66,Direct,,,,Natalie Spooner,182.0,57.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:40,5,5,5,0,Olympic (Women) - Canada,Natalie Spooner,Shot,182,57,Wristshot,Missed,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:37,5,5,5,0,Olympic (Women) - Canada,Haley Irwin,Puck Recovery,145,9,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:35,5,5,5,0,Olympic (Women) - Canada,Haley Irwin,Incomplete Play,187,8,Direct,,,,Jennifer Wakefield,170.0,33.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:32,5,5,5,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,152,80,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:31,5,5,5,0,Olympic (Women) - Canada,Laura Fortino,Incomplete Play,154,80,Direct,,,,Jennifer Wakefield,146.0,47.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:29,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Puck Recovery,104,43,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:26,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Play,97,68,Direct,,,,Laura Fortino,122.0,82.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:21,5,5,5,0,Olympic (Women) - Canada,Laura Fortino,Incomplete Play,92,61,Direct,,,,Jillian Saulnier,110.0,17.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:18,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Angelina Goncharenko,Puck Recovery,70,84,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:18,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Angelina Goncharenko,Incomplete Play,70,84,Indirect,,,,Yevgenia Dyupina,124.0,84.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:14,5,5,5,0,Olympic (Women) - Canada,Jillian Saulnier,Puck Recovery,87,6,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:13,5,5,5,0,Olympic (Women) - Canada,Jillian Saulnier,Incomplete Play,104,5,Direct,,,,Brianne Jenner,124.0,1.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:13,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Puck Recovery,67,77,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:13,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Incomplete Play,67,77,Indirect,,,,Yekaterina Smolina,84.0,82.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:11,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Svetlana Tkachyova,Puck Recovery,51,64,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:09,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Svetlana Tkachyova,Incomplete Play,51,64,Direct,,,,Yekaterina Smolina,67.0,57.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:09,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Takeaway,144,21,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:07,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Shot,163,32,Wristshot,Blocked,t,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:05,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Fanuza Kadirova,Puck Recovery,9,69,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:03,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Fanuza Kadirova,Incomplete Play,20,79,Indirect,,,,Svetlana Tkachyova,59.0,82.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,8:02,5,5,5,0,Olympic (Women) - Canada,Lauriane Rougeau,Takeaway,141,3,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:59,5,5,5,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,136,1,Direct,,,,Rebecca Johnston,143.0,33.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:57,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Incomplete Play,151,35,Direct,,,,Jillian Saulnier,177.0,26.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:55,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Fanuza Kadirova,Puck Recovery,16,71,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:54,5,5,5,0,Olympic (Women) - Canada,Jillian Saulnier,Takeaway,190,17,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:52,5,5,5,0,Olympic (Women) - Canada,Jillian Saulnier,Incomplete Play,174,2,Direct,,,,Rebecca Johnston,160.0,33.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:51,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yevgenia Dyupina,Puck Recovery,47,74,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:50,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yevgenia Dyupina,Dump In/Out,47,74,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:49,5,5,5,0,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,108,11,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:47,5,5,5,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,87,16,Direct,,,,Meaghan Mikkelson,81.0,54.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:44,5,5,5,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,88,70,Direct,,,,Rebecca Johnston,123.0,79.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:44,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Dump In/Out,123,79,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:44,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Zone Entry,123,79,Dumped,,,,Yekaterina Nikolayeva,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:41,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Puck Recovery,4,32,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:41,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Play,4,32,Indirect,,,,Yekaterina Lovova,6.0,18.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:37,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Play,15,7,Direct,,,,Yekaterina Smolina,41.0,2.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:34,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Smolina,Play,41,2,Direct,,,,Yekaterina Nikolayeva,39.0,25.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:33,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Dump In/Out,49,20,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:30,5,5,5,0,Olympic (Women) - Canada,Ann-Renee Desbiens,Puck Recovery,15,43,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:30,5,5,5,0,Olympic (Women) - Canada,Ann-Renee Desbiens,Play,15,43,Direct,,,,Meaghan Mikkelson,32.0,72.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:27,5,5,5,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,32,82,Direct,,,,Laura Stacey,123.0,78.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:26,5,5,5,0,Olympic (Women) - Canada,Laura Stacey,Zone Entry,125,80,Carried,,,,Liana Ganeyeva,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:24,5,5,5,0,Olympic (Women) - Canada,Laura Stacey,Shot,158,78,Snapshot,On Net,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:21,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Puck Recovery,7,64,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:15,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Puck Recovery,24,81,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:15,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Incomplete Play,24,81,Indirect,,,,Olga Sosina,29.0,83.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:13,5,5,5,0,Olympic (Women) - Canada,Jocelyne Larocque,Puck Recovery,140,10,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:11,5,5,5,0,Olympic (Women) - Canada,Jocelyne Larocque,Play,134,3,Indirect,,,,Sarah Nurse,196.0,24.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:08,5,5,5,0,Olympic (Women) - Canada,Sarah Nurse,Incomplete Play,196,28,Direct,,,,Bailey Bram,170.0,31.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:05,5,5,5,0,Olympic (Women) - Canada,Brigette Lacquette,Puck Recovery,147,80,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:05,5,5,5,0,Olympic (Women) - Canada,Brigette Lacquette,Play,147,80,Indirect,,,,Sarah Nurse,194.0,18.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,7:00,5,5,5,0,Olympic (Women) - Canada,Sarah Nurse,Play,186,6,Direct,,,,Laura Stacey,195.0,20.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:54,5,5,5,0,Olympic (Women) - Canada,Laura Stacey,Shot,181,7,Wristshot,Missed,t,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:54,5,5,5,0,Olympic (Women) - Canada,Sarah Nurse,Shot,185,28,Deflection,Missed,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:50,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Liana Ganeyeva,Puck Recovery,13,15,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:50,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Liana Ganeyeva,Play,13,15,Direct,,,,Olga Sosina,87.0,76.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:47,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Incomplete Play,82,79,Direct,,,,Valeria Pavlova,95.0,27.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:46,5,5,5,0,Olympic (Women) - Canada,Marie-Philip Poulin,Puck Recovery,120,23,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:46,5,5,5,0,Olympic (Women) - Canada,Marie-Philip Poulin,Zone Entry,124,19,Carried,,,,Maria Batalova,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:41,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Lyudmila Belyakova,Puck Recovery,5,69,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:41,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Lyudmila Belyakova,Play,5,69,Indirect,,,,Liana Ganeyeva,20.0,5.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:37,5,5,5,0,Olympic (Women) - Canada,Melodie Daoust,Takeaway,167,81,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:36,5,5,5,0,Olympic (Women) - Canada,Melodie Daoust,Play,146,74,Direct,,,,Meghan Agosta,151.0,69.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:35,5,5,5,0,Olympic (Women) - Canada,Meghan Agosta,Shot,173,58,Wristshot,On Net,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:32,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Puck Recovery,26,80,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:31,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Play,37,83,Direct,,,,Valeria Pavlova,63.0,55.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:26,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Valeria Pavlova,Dump In/Out,93,4,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:23,5,5,5,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,6,62,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:21,5,5,5,0,Olympic (Women) - Canada,Laura Fortino,Play,20,79,Direct,,,,Renata Fast,52.0,80.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:17,5,5,5,0,Olympic (Women) - Canada,Renata Fast,Play,57,61,Direct,,,,Laura Fortino,59.0,34.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:15,5,5,5,0,Olympic (Women) - Canada,Laura Fortino,Play,53,19,Direct,,,,Renata Fast,42.0,49.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:14,5,5,5,0,Olympic (Women) - Canada,Renata Fast,Play,40,62,Direct,,,,Meghan Agosta,83.0,75.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:12,5,5,5,0,Olympic (Women) - Canada,Meghan Agosta,Play,80,78,Direct,,,,Blayre Turnbull,103.0,28.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:10,5,5,5,0,Olympic (Women) - Canada,Blayre Turnbull,Dump In/Out,120,44,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:10,5,5,5,0,Olympic (Women) - Canada,Blayre Turnbull,Zone Entry,120,44,Dumped,,,,Nina Pirogova,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:08,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Puck Recovery,52,21,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:04,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Dump In/Out,103,7,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:02,5,5,5,0,Olympic (Women) - Canada,Blayre Turnbull,Puck Recovery,85,70,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:01,5,5,5,0,Olympic (Women) - Canada,Blayre Turnbull,Dump In/Out,87,81,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:01,5,5,5,0,Olympic (Women) - Canada,Blayre Turnbull,Zone Entry,87,81,Dumped,,,,Nina Pirogova,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,6:00,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Nina Pirogova,Puck Recovery,72,3,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:59,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Nina Pirogova,Play,68,12,Direct,,,,Anna Shokhina,94.0,20.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:56,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Zone Entry,125,12,Carried,,,,Renata Fast,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:53,5,5,5,0,Olympic (Women) - Canada,Blayre Turnbull,Puck Recovery,79,57,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:51,5,5,5,0,Olympic (Women) - Canada,Blayre Turnbull,Incomplete Play,95,60,Direct,,,,Jennifer Wakefield,118.0,58.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:49,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Puck Recovery,8,60,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:49,5,5,5,0,Olympic (Women) - Canada,Blayre Turnbull,Faceoff Win,31,64,Backhand,,,,Yevgenia Dyupina,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:48,5,5,5,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,16,73,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:46,5,5,5,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,13,74,Indirect,,,,Renata Fast,4.0,42.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:35,5,5,5,0,Olympic (Women) - Canada,Renata Fast,Dump In/Out,100,83,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:35,5,5,5,0,Olympic (Women) - Canada,Renata Fast,Zone Entry,100,83,Dumped,,,,Yekaterina Nikolayeva,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:31,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Fanuza Kadirova,Puck Recovery,3,53,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:31,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Fanuza Kadirova,Play,3,53,Indirect,,,,Yekaterina Nikolayeva,3.0,37.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:28,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Incomplete Play,2,37,Indirect,,,,Fanuza Kadirova,31.0,83.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:25,5,5,5,0,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,151,1,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:25,5,5,5,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,151,1,Indirect,,,,Natalie Spooner,192.0,12.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:18,5,5,5,0,Olympic (Women) - Canada,Jennifer Wakefield,Puck Recovery,194,14,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:13,5,5,5,0,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,132,30,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:13,5,5,5,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,132,28,Indirect,,,,Natalie Spooner,194.0,15.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:08,5,5,5,0,Olympic (Women) - Canada,Natalie Spooner,Incomplete Play,184,7,Indirect,,,,Brianne Jenner,183.0,30.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:07,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yevgenia Dyupina,Puck Recovery,4,63,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:06,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Takeaway,191,9,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:03,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Play,142,21,Direct,,,,Meaghan Mikkelson,150.0,78.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:01,5,5,5,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,160,80,Direct,,,,Brianne Jenner,167.0,49.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,5:01,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Incomplete Play,167,49,Direct,,,,Natalie Spooner,169.0,33.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:57,5,5,5,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,168,3,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:57,5,5,5,0,Olympic (Women) - Canada,Natalie Spooner,Play,168,3,Indirect,,,,Rebecca Johnston,194.0,16.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:55,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Takeaway,9,71,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:55,5,5,5,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Lovova,Play,9,71,Direct,,,,Fanuza Kadirova,50.0,81.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:52,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,160,3,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:50,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Puck Recovery,177,6,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:46,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Play,196,14,Direct,,,,Rebecca Johnston,175.0,21.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:46,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Shot,175,21,Snapshot,On Net,t,t,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:44,5,5,5,0,Olympic (Women) - Canada,Brianne Jenner,Faceoff Win,169,20,Forehand,,,,Yelena Dergachyova,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:42,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,167,13,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:40,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Incomplete Play,193,24,Direct,,,,Brianne Jenner,182.0,34.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:38,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,195,46,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:34,5,5,5,0,Olympic (Women) - Canada,Rebecca Johnston,Play,187,74,Direct,,,,Brigette Lacquette,132.0,81.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:33,5,5,5,0,Olympic (Women) - Canada,Brigette Lacquette,Play,130,74,Direct,,,,Jocelyne Larocque,127.0,21.0
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:30,5,5,5,0,Olympic (Women) - Canada,Jocelyne Larocque,Shot,136,12,Slapshot,On Net,t,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,3,4:29,5,5,5,0,Olympic (Women) - Canada,Emily Clark,Faceoff Win,169,20,Backhand,,,,Yelena Dergachyova,,
